FIPS,LWX_TYPE,OWNER,DET_LENGTH,OT_TYPE,COMMENTS,Add_source,COUNTY,ROAD,FLOWSOURCE,SOURCE,LAT,LONG,GRADE,LOCATION_1,SIGNAGE,OWNER_ID,Latitude,Longitude,ID
41,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,BRAZOS,STALLINGS DR,"WOLF PEN CREEK, TRIB",VGI,30.62184769,-96.31430342,NA,OAKS PARK,NV,NA,30.62184769,-96.31430342,A00442
41,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,BRAZOS,ALEXANDRA AVE,"LICK CREEK, TRIB",VGI,30.56906127,-96.28570599,NA,EDELWEISS PARK,NV,NA,30.56906127,-96.28570599,A00443
41,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,BRAZOS,EAGLE AVE,"LICK CREEK, TRIB",VGI,30.56883892,-96.28930833,NA,CREEKVIEW PARK,NV,NA,30.56883892,-96.28930833,A00444
41,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,BRAZOS,EAGLE AVE,WOLF PEN CREEK,VGI,30.61653862,-96.3151414,NA,WOLF PEN CREEK PARK,NV,NA,30.61653862,-96.3151414,A00445
41,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,BRAZOS,WOLF PEN CREEK TRL,WOLF PEN CREEK,VGI,30.61968889,-96.31253423,NA,WOLF PEN CREEK PARK,NV,NA,30.61968889,-96.31253423,A00446
41,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,BRAZOS,WOLF PEN CREEK TRL,WOLF PEN CREEK,VGI,30.61888649,-96.31246443,NA,WOLF PEN CREEK PARK,NV,NA,30.61888649,-96.312464,A00447
41,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,BRAZOS,WOLF PEN CREEK TRL,WOLF PEN CREEK,VGI,30.61948002,-96.31135223,NA,WOLF PEN CREEK PARK,NV,NA,30.61948002,-96.311352,A00448
41,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,BRAZOS,WOLF PEN CREEK TRL,WOLF PEN CREEK,VGI,30.61923789,-96.30855589,NA,WOLF PEN CREEK PARK,NV,NA,30.61923789,-96.30855589,A00449
41,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,BRAZOS,WOLF PEN CREEK TRL,WOLF PEN CREEK,VGI,30.61861656,-96.30429335,NA,WOLF PEN CREEK PARK,NV,NA,30.61861656,-96.30429335,A00450
41,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,BRAZOS,WOLF PEN CREEK TRL,WOLF PEN CREEK,VGI,30.62071542,-96.30121549,NA,WOLF PEN CREEK PARK,NV,NA,30.62071542,-96.30121549,A00451
41,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,BRAZOS,WOLF PEN CREEK TRL,WOLF PEN CREEK,VGI,30.61839959,-96.3068136,NA,WOLF PEN CREEK PARK,NV,NA,30.61839959,-96.3068136,A00452
41,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,BRAZOS,WOLF PEN CREEK TRL,WOLF PEN CREEK,VGI,30.61790766,-96.31253233,NA,WOLF PEN CREEK PARK,NV,NA,30.61790766,-96.31253233,A00453
99,VENTED FORD,TXDOT,0,RIVERINE,GAUGE,NA,CORYELL,CR 314,STATION CREEK,VGI,31.32357743,-97.48736275,NA,0.8 MI W OF PR 14,GAUGE,NA,31.32357743,-97.48736275,A00454
99,VENTED FORD,TXDOT,0,RIVERINE,NA,NA,CORYELL,PR 14,"LEON RIVER, TRIB",VGI,31.32327166,-97.47207804,NA,MOTHER NEFF STATE PARK,NV,NA,31.32327166,-97.47207804,A00455
99,UNVENTED FORD,COUNTY,0,RIVERINE,NA,NA,CORYELL,SILER RD,"LEON RIVER, TRIB",VGI,31.31237336,-97.44474344,RAISED,0.4 MI E OF MOODY-LEON RD,NONE,NA,31.31237336,-97.44474344,A00456
99,VENTED FORD,TXDOT,0,RIVERINE,NA,NA,CORYELL,PR 14,"LEON RIVER, TRIB",VGI,31.31787788,-97.47436823,NA,MOTHER NEFF STATE PARK,NV,NA,31.31787788,-97.47436823,A00457
99,UNVENTED FORD,TXDOT,0,RIVERINE,GAUGE,NA,CORYELL,RR 236,"LEON RIVER, TRIB",VGI,31.31638682,-97.47052683,GRADE,AT INTERSECTION WITH CR 338,GAUGE,NA,31.31638682,-97.47052683,A00458
99,VENTED FORD,TXDOT,0,RIVERINE,GAUGE,NA,CORYELL,RR 236,"LEON RIVER, TRIB",VGI,31.31568149,-97.47080773,NA,JUST S OF ENTRANCE TO MOTHER NEFF STATE PARK,GAUGE,NA,31.31568149,-97.47080773,A00459
99,UNVENTED FORD,TXDOT,0,RIVERINE,GAUGE,NA,CORYELL,RR 236,"LEON RIVER, TRIB",VGI,31.31332862,-97.47376058,GRADE,393.64 FT SW OF RR 236/LEON RIVER INTERSECT,NONE,NA,31.31332862,-97.47376058,A00460
99,UNVENTED FORD,TXDOT,0,RIVERINE,GAUGE,NA,CORYELL,RR 236,"LEON RIVER, TRIB",VGI,31.31300491,-97.47466801,GRADE,756.96 FT SW OF LEON RIVER/RR 236 INTERSECT,GAUGE,NA,31.31300491,-97.47466801,A00461
441,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,TAYLOR,OLD ANSON RD,ELM CREEK,FIS,32.50100672,-99.75409538,NA,JUST EAST OF US 83,NONE,082210B13460002,32.50100672,-99.75409538,A00462
441,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,TAYLOR,VAUGHN CAMP PARK RD,BUTTONWILLOW CREEK,VGI,32.39237829,-99.75077683,NA,VAUGHN CAMP PARK,NV,NA,32.39237829,-99.75077683,A00463
441,VENTED FORD,CITY,0,RIVERINE,NA,NA,TAYLOR,PARK RD,CEDAR CREEK TRIB,VGI,32.42975615,-99.72654131,NA,KIRBY PARK,NV,NA,32.42975615,-99.72654131,A00464
441,VENTED FORD,CITY,0,RIVERINE,GAUGE,NA,TAYLOR,WILL HAIR PARK RD,CEDAR CREEK,VGI,32.47138884,-99.7214675,NA,HAIR PARK,GAUGE,NA,32.47138884,-99.7214675,A00465
441,VENTED FORD,COUNTY,0,RIVERINE,TEXAS STATE VETS CEMETARY AT ABILENE,NA,JONES,W LAKE RD,ELM CREEK,VGI,32.55057642,-99.71767945,NA,TEXAS STATE VETERNAS CEMETARY,NV,NA,32.55057642,-99.71767945,A00466
441,VENTED FORD,COUNTY,0,RIVERINE,TEXAS STATE VETS CEMETARY AT ABILENE,NA,JONES,W LAKE RD,ELM CREEK,VGI,32.55113548,-99.71615919,NA,TEXAS STATE VETERNAS CEMETARY,NV,NA,32.55113548,-99.71615919,A00467
441,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,TAYLOR,AMBLER AVE,CAT CLAW CREEK,VGI,32.47513817,-99.74927488,NA,ARHUR SEARS PARK,NV,NA,32.47513817,-99.74927488,A00468
441,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,TAYLOR,15TH ST,CAT CLAW CREEK,VGI,32.46699279,-99.75018276,NA,CONNECTS TO PARK ST,NONE,NA,32.46699279,-99.75018276,A00469
441,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,TAYLOR,N 10TH ST,CAT CLAW CREEK,VGI,32.46031648,-99.75059749,NA,COBB PARK,NV,NA,32.46031648,-99.75059749,A00470
441,PEDESTRIAN CROSSING,CITY,0,RIVERINE,WEST SIDE OF PARK OFF MOCKINGBIRD,NA,TAYLOR,S MOCKINGBIRD LN,CAT CLAW CREEK,VGI,32.44188761,-99.75905785,NA,OSCAR ROSE PARK,NONE,NA,32.44188761,-99.75905785,A00471
441,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,TAYLOR,E N 7TH ST,CEDAR CREEK,FIS,32.45483011,-99.71966935,NA,BETWEEN WASHINGTON AND ALMOND,NONE,082210B11279001,32.45483011,-99.71966935,A00472
441,VENTED FORD,COUNTY,0,RIVERINE,GAUGE,NA,TAYLOR,25TH ST,CEDAR CREEK,FIS,32.419221,-99.73020099,NA,0.3 MI W OF CR 125,GAUGE,NA,32.419221,-99.73020099,A00473
441,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,TAYLOR,27TH ST,CEDAR CREEK,FIS,32.41509023,-99.73240026,NA,0.5 MI W OF CR 125,NONE,NA,32.41509023,-99.73240026,A00474
441,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,TAYLOR,INDUSTRIAL DR,CEDAR CREEK,FIS,32.401312,-99.728341,NA,0.15 MI W OF CR 125,NONE,NA,32.401312,-99.728341,A00475
441,VENTED FORD,COUNTY,0,RIVERINE,GAUGE,NA,TAYLOR,5TH ST S,LYTLE CREEK,FIS,32.444089,-99.71645,NA,BETWEEN CROW AND CARVER,GAUGE,NA,32.444089,-99.71645,A00476
441,VENTED FORD,COUNTY,0,RIVERINE,GAUGE,NA,TAYLOR,INDUSTRIAL DR,LYTLE CREEK,FIS,32.40143701,-99.69119766,NA,1 MI E OF FM 1750,GAUGE,NA,32.40143701,-99.69119766,A00477
441,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,TAYLOR,23RD ST,CAT CLAW CREEK,FIS,32.42145835,-99.76629692,NA,BETWEEN GLENWOOD AND OAKWOOD,NONE,082210B24440001,32.42145835,-99.76629692,A00478
441,VENTED FORD,CITY,0,RIVERINE,NA,NA,TAYLOR,REBECCA LN,CAT CLAW CREEK,FIS,32.394659,-99.776819,NA,0.1 MI W OF CLAT CLAW CREEK DR,NONE,NA,32.394659,-99.776819,A00479
441,VENTED FORD,CITY,0,RIVERINE,GAUGE (N 10TH ST),NA,TAYLOR,MARIGOLD ST,LITTLE ELM CREEK,FIS,32.463961,-99.799481,NA,BETWEEN FM 3438 AND WALL,GAUGE,NA,32.463961,-99.799481,A00480
441,VENTED FORD,CITY,0,RIVERINE,GAUGE,NA,TAYLOR,14TH ST,LITTLE ELM CREEK,FIS,32.46723108,-99.79647222,NA,0.4 MI W OF MAGNOLIA,GAUGE,NA,32.46723108,-99.79647222,A00481
441,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,TAYLOR,7TH ST,LITTLE ELM CREEK,FIS,32.444108,-99.797867,NA,BETWEEN RUIDOSA AND MAIN,NONE,082210B24328001,32.444108,-99.797867,A00482
441,VENTED FORD,CITY,0,RIVERINE,GAUGE,NA,TAYLOR,HARTFORD ST,LITTLE ELM CREEK,FIS,32.43526887,-99.79909203,NA,BETWEEN CORSICANA AND SHADY BROOK,GAUGE,NA,32.43526887,-99.79909203,A00483
441,VENTED FORD,CITY,0,RIVERINE,GAUGE,NA,TAYLOR,SAMMONS ST,CAT CLAW CREEK,FIS,32.44080476,-99.76050549,NA,BETWEEN 8TH AND 9TH,GAUGE,NA,32.44080476,-99.76050549,A00484
31,VENTED FORD,CITY,0,RIVERINE,NA,NA,BLANCO,4TH ST,BLANCO RIVER TRIB,VGI,30.0997405,-98.42818662,NA,BETWEEN TERRI AND MESQUITE,NONE,NA,30.0997405,-98.42818662,A00485
491,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,WILLIAMSON,RANCHO BUENO DR,"SAN GABRIEL RIVER, MIDDLE FORK",VGI,30.64668959,-97.7588966,NA,.16 MI S OF BLUE QUAIL DR,NONE,NA,30.64668959,-97.7588966,A00486
319,VENTED FORD,CITY,0,RIVERINE,NA,NA,MASON,COLLEGE ST,COMANCHE CREEK,VGI,30.74413715,-99.23748876,NA,BETWEEN WHEELER AND LEE,NONE,NA,30.74413715,-99.23748876,A00487
319,VENTED FORD,CITY,0,RIVERINE,NA,NA,MASON,RAINEY ST,COMANCHE CREEK,VGI,30.74068626,-99.24031591,NA,0.14 MI E OF RR 1871,NONE,NA,30.74068626,-99.24031591,A00488
319,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,MASON,W RAINEY ST,COMANCHE CREEK,VGI,30.74085126,-99.24034733,NA,MASON HIGH SCHOOL,NONE,NA,30.74085126,-99.24034733,A00489
319,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,MASON,W RAINEY ST,COMANCHE CREEK,VGI,30.74123003,-99.24044671,NA,MASON HIGH SCHOOL,NONE,NA,30.74123003,-99.24044671,A00490
321,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,MATAGORDA,KINGS HILL RD,TRES PALACIOS RIVER,VGI,28.8185157,-96.14433849,RAISED,.064 MI SE OF RIVERSIDE DR,NV,NA,28.8185157,-96.14433849,A00491
55,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,CALDWELL,CR 110,BIG WEST FORK PLUM CREEK,FIS,29.82912514,-97.74027736,NA,.64 MI S OF CR 109,NONE,NA,29.82912514,-97.74027736,A00492
55,VENTED FORD,CITY,0,RIVERINE,AIRPORT HWY,NA,CALDWELL,SH 21,BYPASS CREEK,FIS,29.88549669,-97.89035309,NA,1.73 NE OF SH 80,NONE,NA,29.88549669,-97.89035309,A00493
55,BRIDGE CLASS,COUNTY,0,RIVERINE,AUSTIN RD,NA,CALDWELL,CR 122,SEALS CREEK,FIS,29.69255518,-97.6832617,NA,.068 MI E OF CR 105,NONE,NA,29.69255518,-97.6832617,A00494
55,VENTED FORD,CITY,0,RIVERINE,NA,NA,CALDWELL,E MARKET ST,TOWN BRANCH,FIS,29.88552744,-97.66516291,NA,.06 MI E OF UNION PACIFIC RAILWAY,NONE,NA,29.88552744,-97.66516291,A00495
55,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,CALDWELL,RR TRACKS,TOWN BRANCH,FIS,29.89010102,-97.67489509,NA,.06 MI E OF N BLANCO ST,NV,NA,29.89010102,-97.67489509,A00496
55,VENTED FORD,CITY,0,RIVERINE,NA,NA,CALDWELL,N BLANCO ST,TOWN BRANCH,FIS,29.89085462,-97.67581669,NA,211 FT N OF UNION PACIFIC RAILWAY,NONE,NA,29.89085462,-97.67581669,A00497
55,VENTED FORD,CITY,0,RIVERINE,NA,NA,CALDWELL,N PECOS ST,TOWN BRANCH,FIS,29.89133349,-97.67920003,NA,312 FT S OF TANK ST,GAUGE,NA,29.89133349,-97.67920003,A00498
73,VENTED FORD,CITY,0,RIVERINE,NA,NA,CHEROKEE,BRIDGE ST,GUM CREEK BRANCH,FIS,31.95523638,-95.28208384,NA,.17 MI N OF WOODLAWN,NONE,NA,31.95523638,-95.28208384,A00499
73,VENTED FORD,CITY,0,RIVERINE,NA,NA,CHEROKEE,WATER ST,GUM CREEK BRANCH,FIS,31.95575,-95.280307,NA,.15 MI S OF SUNSET AVE,NONE,NA,31.95575,-95.280307,A00500
73,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,CHEROKEE,SE LP 456,RAGSDALE CREEK,FIS,31.94929715,-95.22491064,NA,1.64 MI NE OF US 69,NONE,1.00E+14,31.94929715,-95.22491064,A00501
73,VENTED FORD,CITY,0,RIVERINE,NA,NA,CHEROKEE,WILLOWCREEK DR,RAGSDALE CREEK,FIS,31.96330662,-95.25654243,NA,315 FT N OF BROOK HOLLOW DR,NONE,NA,31.96330662,-95.25654243,A00502
83,VENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,BRAZOS ST,LITTLE CONCHO CREEK,FIS,31.82536229,-99.41810688,NA,200 FT E OF SAN MARCOS ST,NONE,NA,31.82536229,-99.41810688,A00503
83,VENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,COLORADO ST,LITTLE CONCHO CREEK,FIS,31.82494269,-99.42189797,NA,175 FT S OF E MESQUITE ST,NONE,NA,31.82494269,-99.42189797,A00504
83,VENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,1ST ST,LITTLE CONCHO CREEK,FIS,31.82449991,-99.42464002,NA,145 FT W OF CONCHO ST,NONE,NA,31.82449991,-99.42464002,A00505
83,VENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,3RD ST,LITTLE CONCHO CREEK,FIS,31.82280954,-99.42466346,NA,160 FT W OF CONCHO ST,NONE,NA,31.82280954,-99.42466346,A00506
83,VENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,2ND ST,LITTLE CONCHO CREEK,FIS,31.82366006,-99.42468543,NA,165 FT W OF CONCHO ST,NONE,NA,31.82366006,-99.42468543,A00507
83,UNVENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,4TH ST,LITTLE CONCHO CREEK,FIS,31.82195693,-99.42505997,RAISED,288 FT W OF CONCHO ST,NONE,NA,31.82195693,-99.42505997,A00508
83,VENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,5TH AVE,LITTLE CONCHO CREEK,FIS,31.81634712,-99.43085688,NA,165 FT S OF 10T ST,NONE,NA,31.81634712,-99.43085688,A00509
83,VENTED FORD,CITY,0,RIVERINE,NA,NA,COLEMAN,4TH ST,LITTLE CONCHO CREEK TRIBUTARY,FIS,31.82194712,-99.41964445,NA,245 FT E OF SAN SABA ST,NONE,NA,31.82194712,-99.41964445,A00510
121,VENTED FORD,CITY,0,RIVERINE,NA,NA,DENTON,GERAULT RD,BAKERS BRANCH,FIS,33.00648645,-97.04517927,NA,.28 MI S OF FM 3040,NONE,NA,33.00648645,-97.04517927,A00511
121,VENTED FORD,CITY,0,RIVERINE,NA,NA,DENTON,S TRINITY RD,COPPER CREEK,FIS,33.21493154,-97.0589773,NA,165 FT N OF MILLS RD,NV,NA,33.21493154,-97.0589773,A00512
121,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,DENTON,ELM BOTTOM CIR,CULP BRANCH,FIS,33.2870273,-97.05445974,NA,1.77 MI E OF FM 428,NV,NA,33.2870273,-97.05445974,A00513
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,FM 2153,CULP BRANCH,FIS,33.31831748,-97.06428607,NA,.32 MI N OF SHEPARD RD,NONE,1.81E+14,33.31831748,-97.06428607,A00514
121,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,DENTON,S BONNIE BRAE ST,DRY FORK HICKORY CREEK,FIS,33.17994968,-97.16355683,NA,2.05 MI OF VINTAGE BLVD,NV,NA,33.17994968,-97.16355683,A00515
121,VENTED FORD,CITY,0,RIVERINE,NA,NA,DENTON,CORBIN RD,DRY FORK HICKORY CREEK,FIS,33.18688951,-97.1738771,NA,.11 MI E OF I-35,NV,NA,33.18688951,-97.1738771,A00516
121,BRIDGE CLASS,TXDOT,0,RIVERINE,AIRPORT RD,NA,DENTON,FM 1515,DRY FORK HICKORY CREEK,FIS,33.20182637,-97.18723823,NA,.31 MI E OF MASCH BRANCH,NONE,1.81E+14,33.20182637,-97.18723823,A00517
121,BRIDGE CLASS,TXDOT,0,RIVERINE,OLD SH 24,NA,DENTON,JIM CHRISTAL RD,DRY FORK HIICKORY CREEK,FIS,33.22070918,-97.21005387,NA,.40 MI E OF EGAN RD,NV,80610B04310004,33.22070918,-97.21005387,A00518
121,BRIDGE CLASS,TXDOT,0,RIVERINE,W UNIVERSITY DR,NA,DENTON,US 380,DRY FORK HICKORY CREEK,FIS,33.23168322,-97.21752626,NA,.17 MI E OF EGAN RD,NONE,1.81E+14,33.23168322,-97.21752626,A00519
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,FM 428,ELM FORK TRINITY RIVER,FIS,33.30674921,-97.04226212,NA,.51 MI E OF ELM BOTTOM,NONE,1.81E+14,33.30674921,-97.04226212,A00520
121,BRIDGE CLASS,COUNTY,0,RIVERINE,NA,NA,DENTON,HILLTOP RD,FINCHER BRANCH,FIS,33.13092007,-97.12674161,NA,.40 MI N OF OLD ALTON,NONE,NA,33.13092007,-97.12674161,A00521
121,VENTED FORD,CITY,0,RIVERINE,NA,NA,DENTON,HICKORY HILL,FINCHER BRANCH,FIS,33.11791069,-97.15370018,NA,304 FT W OF PECAN ACRES LN,NONE,NA,33.11791069,-97.15370018,A00522
121,PEDESTRIAN CROSSING,CITY,0,RIVERINE,NA,NA,DENTON,E FRANKFORD RD,FURNEAUX CREEK,FIS,32.99937838,-96.89215808,NA,200 FT N OF FRANKFORD RD,NONE,NA,32.99937838,-96.89215808,A00523
121,VENTED FORD,CITY,0,RIVERINE,NA,NA,DENTON,OLD JUSTIN RD,GRAVEYARD BRANCH,FIS,33.12083687,-97.18697638,NA,382 FT W OF US 377,NONE,NA,33.12083687,-97.18697638,A00524
121,VENTED FORD,CITY,0,RIVERINE,ROSELAWN DRIVE,NA,DENTON,S BONNIE BRAE ST,HICKORY CREEK,FIS,33.17861253,-97.16348018,NA,1.97 MI N OF VINTAGE BLVD,NV,NA,33.17861253,-97.16348018,A00525
121,VENTED FORD,TXDOT,0,RIVERINE,AIRPORT RD,NA,DENTON,FM 1515,HICKORY CREEK,FIS,33.19970678,-97.21384823,NA,.89 MI E OF C. WOLFE RD,NV,NA,33.19970678,-97.21384823,A00526
121,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,DENTON,ISLAND COURT,INDIAN CREEK,FIS,33.01386021,-96.92579727,NA,.11 MI W OF EISENHOWER ST,NONE,NA,33.01386021,-96.92579727,A00527
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,HILTOP ROAD,LOVING BRANCH,FIS,33.08909667,-97.13116713,NA,.89 MI S OF FM 1830,NONE,180610AA0620002,33.08909667,-97.13116713,A00528
121,VENTED FORD,COUNTY,0,RIVERINE,NA,NA,DENTON,POST OAK LANE,LOVING BRANCH,FIS,33.07196298,-97.1342385,NA,.20 MI SW OF MCMAKIN,NV,NA,33.07196298,-97.1342385,A00529
121,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,DENTON,NORTH SHADY SHORES DRIVE,LYNCHBURG CREEK,FIS,33.1531917,-97.02930492,NA,.22 MI N OF DOBBS,NONE,NA,33.1531917,-97.02930492,A00530
121,VENTED FORD,CITY,0,RIVERINE,NA,NA,DENTON,CORINTH ST,LYNCHBURG CREEK,FIS,33.14688477,-97.0615848,NA,.24 MI S OF CORINTH PKWY,NV,NA,33.14688477,-97.0615848,A00531
121,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,DENTON,TROPHY CLUB DR,MARSHALL BRANCH,FIS,32.99963019,-97.20346967,NA,.13 MI S OF TROPHY LAKE DR,NONE,180610UU0010001,32.99963019,-97.20346967,A00532
439,BRIDGE CLASS,TXDOT,0,RIVERINE,FM 16,NA,DENTON,JT OTTINGER,MARSHALL BRANCH,FIS,32.99022402,-97.21560389,NA,.41 MI S OF SH 170,NONE,022200NN0045001,32.99022402,-97.21560389,A00533
121,PEDESTRIAN CROSSING,CITY,0,RIVERINE,QUAKERTOWN PARK,NA,DENTON,OAKLAND ST,NORTH PECAN CREEK,FIS,33.21927465,-97.12932736,NA,187 FT E OF OAKLAND ST,NONE,NA,33.21927465,-97.12932736,A00534
121,VENTED FORD,CITY,0,RIVERINE,NA,NA,DENTON,OAKLAND ST,NORTH PECAN CREEK,FIS,33.22028702,-97.12995312,NA,27 FT N OF MARSHALL ST,NONE,NA,33.22028702,-97.12995312,A00535
121,VENTED FORD,CITY,0,RIVERINE,NA,NA,DENTON,N AUSTIN ST,NORTH PECAN CREEK,FIS,33.22044493,-97.13111847,NA,30 FT N OF MARSHALL ST,NONE,NA,33.22044493,-97.13111847,A00536
121,BRIDGE CLASS,CITY,0,RIVERINE,ELM ST,NA,DENTON,US 77,NORTH PECAN CREEK,FIS,33.22129028,-97.13299063,NA,.13 MI N OF CONGRESS,NONE,NA,33.22129028,-97.13299063,A00537
121,BRIDGE CLASS,CITY,0,RIVERINE,NA,NA,DENTON,BOLIVAR ST,NORTH PECAN CREEK,FIS,33.22211311,-97.1350177,NA,333 FT S OF 1ST ST,NONE,NA,33.22211311,-97.1350177,A00538
465,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,ANGELINA,CAVER RD,BILOXI CREEK,VGI,31.22257436,-94.66125809,NA,1.7 MI EAST OF FM 58,NV,110030AA0448001,31.22257436,-94.66125809,A00539
5,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,ANGELINA,COTTON THOMPSON RD,BILOXI CREEK,TXDOT BRIDGE DATA,31.19889647,-94.64825471,NA,1.5 MI WEST OF FM 326,NV,110030AA0234001,31.19889647,-94.64825471,A00540
5,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,ANGELINA,PERSHING ST,CEDAR CREEK,TXDOT BRIDGE DATA,31.32587725,-94.7518041,NA,0.2 MI E OF LP 287,NONE,110030B01995001,31.32587725,-94.7518041,A00541
15,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,AUSTIN,FRANZ RD,SAN BERNARD RIVER,TXDOT BRIDGE DATA,29.82358408,-96.37866764,NA,4.50 MI S OF FM 1094,NV,130080AA5206001,29.82358408,-96.37866764,A00542
15,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,AUSTIN,FRANZ RD,YELLOW CREEK,TXDOT BRIDGE DATA,29.83476035,-96.36325834,NA,3.25 MI S OF FM 1094,NV,130080AA5206002,29.83476035,-96.36325834,A00543
27,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,BELL,OWL CREEK RD,FLINT CREEK,TXDOT BRIDGE DATA,31.23549224,-97.53433558,NA,2.90 MI W  OF SH 36,NONE,090140AA0111002,31.23549224,-97.53433558,A00544
27,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,BELL,OWL CREEK RD,METHEGLIN CREEK,TXDOT BRIDGE DATA,31.23504243,-97.50670592,NA,0.95 MI W OF SH 36,NONE,090140AA0111001,31.23504243,-97.50670592,A00545
25,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,FIS,BEE,TYLER ST,DRY BRANCH,TXDOT BRIDGE DATA,28.39590571,-97.73668548,NA,0.6 MI SE OF US 59,NONE,160130B00025002,28.39590571,-97.73668548,A00546
175,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,GOLIAD,CR 421,BLANCO CREEK,TXDOT BRIDGE DATA,28.52390121,-97.59044433,NA,0.40 MI N OF CR 420,NONE,160130AA0380001,28.52390121,-97.59044433,A00547
25,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,FIS,BEE,TYLER ST,POESTA CREEK,TXDOT BRIDGE DATA,28.39924214,-97.74002956,NA,0.30 MI SE OF US 59,NONE,160130B00025001,28.39924214,-97.74002956,A00548
27,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,BELL,BEAGLE RD,"MARGIE LOU BRANCH, TRIB",TXDOT BRIDGE DATA,31.02558105,-97.29119291,NA,0.20 MI E OF HEIDENHEIMER,NONE,090140AA5206001,31.02558105,-97.29119291,A00549
27,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,FIS,BELL,EAST AMITY RD,SALADO CREEK,TXDOT BRIDGE DATA,30.96318954,-97.48878215,NA,2.20 MI E OF IH 35,NONE,090140AA0493001,30.96318954,-97.48878215,A00550
27,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,BELL,LEVY CROSSING RD,SOUTH NOLAN CREEK,TXDOT BRIDGE DATA,31.06510711,-97.59306821,NA,0.40 MI S  OF US 190 FR,NV,090140AA0605001,31.06510711,-97.59306821,A00551
27,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,BELL,FLORENCE RD,"SOUTH NOLAN CREEK, TRIB",TXDOT BRIDGE DATA,31.0888899,-97.745498,NA,0.50 MI S  OF US 190,NONE,090140C01310001,31.0888899,-97.745498,A00552
27,BRIDGE CLASS,TXDOT,0,RIVERINE,NA,NA,BELL,CENTRAL AVE,NOLAN CREEK,TXDOT BRIDGE DATA,31.05267091,-97.45074064,NA,0.15 MI SE OF IH 35 FR,NONE,090140D00660001,31.05267091,-97.45074064,A00553
